datetime,grid_id,value
2019-09-11T08:00:00Z,QJHW4,16.058333333333334
2019-09-11T08:00:00Z,QWDU8,15.353333333333333
2019-09-11T08:00:00Z,VBLD0,16.99833333333333
2019-09-11T08:00:00Z,VDUTN,31.255
2019-09-11T08:00:00Z,WT52R,10.261666666666667
2019-09-11T08:00:00Z,X5DKW,52.48333333333334
2019-09-11T08:00:00Z,ZP1FZ,14.055238095238094
2019-09-11T08:00:00Z,ZZ8JF,8.146666666666667
2019-09-11T16:00:00Z,1X116,12.631809523809526
2019-09-11T16:00:00Z,90BZ1,12.204333333333333
2019-09-11T16:00:00Z,9Q6TA,19.121166666666667
2019-09-11T16:00:00Z,KW43U,20.335333333333335
2019-09-11T16:00:00Z,VR4WG,31.333333333333332
2019-09-11T16:00:00Z,XJF9O,17.90904347826087
2019-09-11T16:00:00Z,XNLVD,7.104833333333333
2019-09-11T18:30:00Z,1Z2W7,33.9303488372093
2019-09-11T18:30:00Z,6EIL6,33.77582417582418
2019-09-11T18:30:00Z,7334C,33.352037037037036
2019-09-11T18:30:00Z,78V83,28.583529411764705
2019-09-11T18:30:00Z,8KNI6,15.788888888888888
2019-09-11T18:30:00Z,90S79,49.00714285714286
2019-09-11T18:30:00Z,A7UCQ,26.094066666666667
2019-09-11T18:30:00Z,AZJ0Z,20.467045454545453
2019-09-11T18:30:00Z,C7PGV,28.622727272727275
2019-09-11T18:30:00Z,CPR0W,30.682
2019-09-11T18:30:00Z,D72OT,43.88767123287671
2019-09-11T18:30:00Z,D7S1G,2.611111111111111
2019-09-11T18:30:00Z,E2AUK,26.380108695652172
2019-09-11T18:30:00Z,GAC6R,67.86
2019-09-11T18:30:00Z,GJLB2,18.559866666666668
2019-09-11T18:30:00Z,GVQXS,21.7816091954023
2019-09-11T18:30:00Z,HANW9,37.55844155844156
2019-09-11T18:30:00Z,HM74A,39.089130434782604
2019-09-11T18:30:00Z,IUMEZ,14.11043010752688
2019-09-11T18:30:00Z,KZ9W9,29.684242424242427
2019-09-11T18:30:00Z,NE7BV,35.94146341463414
2019-09-11T18:30:00Z,P8JA5,43.8455
2019-09-11T18:30:00Z,PJNW1,36.77578125
2019-09-11T18:30:00Z,PW0JT,12.852717391304349
2019-09-11T18:30:00Z,S77YN,22.27848101265823
2019-09-11T18:30:00Z,SZLMT,44.44939759036145
2019-09-11T18:30:00Z,UC74Z,20.417073170731708
2019-09-11T18:30:00Z,VXNN3,45.51294117647059
2019-09-11T18:30:00Z,VYH7U,81.85641025641026
2019-09-11T18:30:00Z,YHOPV,25.346964285714286
2019-09-11T18:30:00Z,ZF3ZW,28.29770114942529
2019-09-12T08:00:00Z,3A3IE,43.71
2019-09-12T08:00:00Z,3S31A,31.56833333333333
2019-09-12T08:00:00Z,7II4T,40.34166666666667
2019-09-12T08:00:00Z,8BOQH,18.06434782608696
2019-09-12T08:00:00Z,A2FBI,51.512
2019-09-12T08:00:00Z,A5WJI,29.81142857142857
2019-09-12T08:00:00Z,B5FKJ,38.696666666666665
2019-09-12T08:00:00Z,C8HH7,13.865
2019-09-12T08:00:00Z,E5P9N,30.941666666666666
2019-09-12T08:00:00Z,FRITQ,64.39
2019-09-12T08:00:00Z,H96P6,23.622608695652172
2019-09-12T08:00:00Z,HUZ29,30.73391304347826
2019-09-12T08:00:00Z,I677K,76.61
2019-09-12T08:00:00Z,IUON3,54.76521739130435
2019-09-12T08:00:00Z,JNUQF,39.01
2019-09-12T08:00:00Z,PG3MI,39.48
2019-09-12T08:00:00Z,QH45V,10.105
2019-09-12T08:00:00Z,QJHW4,21.00695652173913
2019-09-12T08:00:00Z,QWDU8,27.709565217391308
2019-09-12T08:00:00Z,VBLD0,25.69333333333333
2019-09-12T08:00:00Z,VDUTN,43.16166666666666
2019-09-12T08:00:00Z,WT52R,19.74
2019-09-12T08:00:00Z,X5DKW,78.49
2019-09-12T08:00:00Z,ZP1FZ,20.569411764705883
2019-09-12T08:00:00Z,ZZ8JF,17.703333333333333
2019-09-12T16:00:00Z,1X116,11.193833333333332
2019-09-12T16:00:00Z,90BZ1,10.724173913043478
2019-09-12T16:00:00Z,9Q6TA,19.442333333333334
2019-09-12T16:00:00Z,KW43U,11.311333333333332
2019-09-12T16:00:00Z,XJF9O,18.31773913043478
2019-09-12T16:00:00Z,XNLVD,5.828
2019-09-12T18:30:00Z,1Z2W7,33.417032967032966
2019-09-12T18:30:00Z,6EIL6,24.80128205128205
2019-09-12T18:30:00Z,7334C,33.42090909090909
2019-09-12T18:30:00Z,78V83,26.950632911392404
2019-09-12T18:30:00Z,8KNI6,14.725423728813558
2019-09-12T18:30:00Z,90S79,42.800000000000004
2019-09-12T18:30:00Z,A7UCQ,20.65167832167832
2019-09-12T18:30:00Z,AZJ0Z,17.449382716049385
2019-09-12T18:30:00Z,C7PGV,23.566666666666666
2019-09-12T18:30:00Z,CPR0W,23.55720930232558
2019-09-12T18:30:00Z,D72OT,37.672413793103445
2019-09-12T18:30:00Z,D7S1G,21.84090909090909
2019-09-12T18:30:00Z,E2AUK,17.61577777777778
2019-09-12T18:30:00Z,GAC6R,62.20967741935484
2019-09-12T18:30:00Z,GJLB2,17.063214285714285
2019-09-12T18:30:00Z,GVQXS,20.151219512195123
2019-09-12T18:30:00Z,HANW9,32.23888888888889
2019-09-12T18:30:00Z,HM74A,47.18372093023256
2019-09-12T18:30:00Z,IUMEZ,16.985494505494508
2019-09-12T18:30:00Z,KZ9W9,27.08453183520599
2019-09-12T18:30:00Z,NE7BV,28.517721518987344
2019-09-12T18:30:00Z,P8JA5,40.92733695652174
2019-09-12T18:30:00Z,PJNW1,31.76356164383562
2019-09-12T18:30:00Z,PW0JT,12.290243902439023
2019-09-12T18:30:00Z,S77YN,4.356097560975609
2019-09-12T18:30:00Z,SZLMT,43.43333333333334
2019-09-12T18:30:00Z,UC74Z,15.951315789473684
2019-09-12T18:30:00Z,VXNN3,36.87
2019-09-12T18:30:00Z,VYH7U,84.43076923076923
2019-09-12T18:30:00Z,YHOPV,17.473937007874017
2019-09-12T18:30:00Z,ZF3ZW,22.27922077922078
2019-09-13T08:00:00Z,3A3IE,49.585
2019-09-13T08:00:00Z,3S31A,39.87166666666666
2019-09-13T08:00:00Z,7II4T,47.47
2019-09-13T08:00:00Z,8BOQH,23.186666666666667
2019-09-13T08:00:00Z,A2FBI,32.43
2019-09-13T08:00:00Z,A5WJI,40.02833333333333
2019-09-13T08:00:00Z,B5FKJ,42.14333333333334
2019-09-13T08:00:00Z,C8HH7,12.141666666666666
2019-09-13T08:00:00Z,E5P9N,45.120000000000005
2019-09-13T08:00:00Z,FRITQ,58.98499999999999
2019-09-13T08:00:00Z,H96P6,25.066666666666666
2019-09-13T08:00:00Z,HUZ29,34.31
2019-09-13T08:00:00Z,I677K,82.87666666666667
2019-09-13T08:00:00Z,IUON3,54.91166666666667
2019-09-13T08:00:00Z,JNUQF,43.24
2019-09-13T08:00:00Z,PG3MI,45.19833333333333
2019-09-13T08:00:00Z,QH45V,10.888333333333334
2019-09-13T08:00:00Z,QJHW4,36.425
2019-09-13T08:00:00Z,QWDU8,32.64363636363636
2019-09-13T08:00:00Z,VBLD0,29.688333333333333
2019-09-13T08:00:00Z,VDUTN,52.48333333333333
2019-09-13T08:00:00Z,WT52R,25.69333333333333
2019-09-13T08:00:00Z,X5DKW,81.62333333333333
2019-09-13T08:00:00Z,ZP1FZ,20.053333333333335
2019-09-13T08:00:00Z,ZZ8JF,18.016666666666666
2019-09-13T16:00:00Z,1X116,19.661666666666665
2019-09-13T16:00:00Z,90BZ1,12.541166666666667
2019-09-13T16:00:00Z,9Q6TA,21.768833333333333
2019-09-13T16:00:00Z,KW43U,12.956333333333333
2019-09-13T16:00:00Z,VR4WG,45.06628571428571
2019-09-13T16:00:00Z,XJF9O,19.826166666666666
2019-09-13T16:00:00Z,XNLVD,12.126
2019-09-13T18:30:00Z,1Z2W7,33.05347368421052
2019-09-13T18:30:00Z,6EIL6,14.7921875
2019-09-13T18:30:00Z,7334C,33.44294117647058
2019-09-13T18:30:00Z,78V83,24.11111111111111
2019-09-13T18:30:00Z,8KNI6,9.05974025974026
2019-09-13T18:30:00Z,90S79,34.777647058823526
2019-09-13T18:30:00Z,A7UCQ,18.867361963190184
2019-09-13T18:30:00Z,AZJ0Z,11.493258426966293
2019-09-13T18:30:00Z,C7PGV,25.577966101694912
2019-09-13T18:30:00Z,CPR0W,15.075157894736844
2019-09-13T18:30:00Z,D72OT,28.787654320987656
2019-09-13T18:30:00Z,D7S1G,20.23913043478261
2019-09-13T18:30:00Z,E2AUK,13.777473684210525
2019-09-13T18:30:00Z,GAC6R,75.5752688172043
2019-09-13T18:30:00Z,GJLB2,16.105
2019-09-13T18:30:00Z,GVQXS,18.22826086956522
2019-09-13T18:30:00Z,HANW9,27.218072289156627
2019-09-13T18:30:00Z,HM74A,40.68333333333334
2019-09-13T18:30:00Z,IUMEZ,31.86821052631579
2019-09-13T18:30:00Z,KZ9W9,24.85256505576208
2019-09-13T18:30:00Z,NE7BV,20.114444444444445
2019-09-13T18:30:00Z,P8JA5,30.130139534883718
2019-09-13T18:30:00Z,PJNW1,31.744246575342466
2019-09-13T18:30:00Z,PW0JT,12.206489361702129
2019-09-13T18:30:00Z,S77YN,4.591208791208792
2019-09-13T18:30:00Z,SZLMT,34.26764705882353
2019-09-13T18:30:00Z,UC74Z,11.019318181818182
2019-09-13T18:30:00Z,VXNN3,26.56263736263736
2019-09-13T18:30:00Z,VYH7U,75.15820895522388
2019-09-13T18:30:00Z,YHOPV,8.176404494382023
2019-09-13T18:30:00Z,ZF3ZW,16.27078651685393
2019-09-14T08:00:00Z,3A3IE,42.89818181818182
2019-09-14T08:00:00Z,3S31A,25.55090909090909
2019-09-14T08:00:00Z,7II4T,42.81272727272727
2019-09-14T08:00:00Z,8BOQH,33.464000000000006
2019-09-14T08:00:00Z,A2FBI,42.89818181818182
2019-09-14T08:00:00Z,A5WJI,28.969090909090912
2019-09-14T08:00:00Z,B5FKJ,30.336363636363636
2019-09-14T08:00:00Z,C8HH7,10.254545454545454
2019-09-14T08:00:00Z,E5P9N,33.66095238095238
2019-09-14T08:00:00Z,FRITQ,25.978181818181817
2019-09-14T08:00:00Z,H96P6,29.310909090909092
2019-09-14T08:00:00Z,HUZ29,32.72909090909091
2019-09-14T08:00:00Z,I677K,82.5111111111111
2019-09-14T08:00:00Z,IUON3,49.39272727272728
2019-09-14T08:00:00Z,PG3MI,41.70181818181818
2019-09-14T08:00:00Z,QH45V,21.790909090909093
2019-09-14T08:00:00Z,QWDU8,26.405454545454543
2019-09-14T08:00:00Z,VBLD0,25.156190476190474
2019-09-14T08:00:00Z,VDUTN,40.24909090909091
2019-09-14T08:00:00Z,WT52R,18.62909090909091
2019-09-14T08:00:00Z,X5DKW,59.64727272727273
2019-09-14T08:00:00Z,ZP1FZ,15.552727272727271
2019-09-14T08:00:00Z,ZZ8JF,14.356363636363636
2019-09-14T16:00:00Z,1X116,23.421666666666667
2019-09-14T16:00:00Z,90BZ1,19.4815
2019-09-14T16:00:00Z,9Q6TA,28.842333333333332
2019-09-14T16:00:00Z,KW43U,20.899333333333335
2019-09-14T16:00:00Z,VR4WG,58.28
2019-09-14T16:00:00Z,XJF9O,26.630608695652175
2019-09-14T16:00:00Z,XNLVD,21.204833333333333
2019-09-14T18:30:00Z,1Z2W7,39.43934782608696
2019-09-14T18:30:00Z,7334C,33.49028169014085
2019-09-14T18:30:00Z,8KNI6,12.703999999999999
2019-09-14T18:30:00Z,90S79,32.20666666666666
2019-09-14T18:30:00Z,A7UCQ,20.83869565217391
2019-09-14T18:30:00Z,AZJ0Z,13.996296296296297
2019-09-14T18:30:00Z,C7PGV,26.686813186813186
2019-09-14T18:30:00Z,CPR0W,9.638842105263159
2019-09-14T18:30:00Z,D72OT,30.94375
2019-09-14T18:30:00Z,D7S1G,19.382716049382715
2019-09-14T18:30:00Z,E2AUK,25.744210526315786
2019-09-14T18:30:00Z,GAC6R,58.84
2019-09-14T18:30:00Z,GJLB2,17.16
2019-09-14T18:30:00Z,GVQXS,16.733333333333334
2019-09-14T18:30:00Z,HANW9,29.613953488372093
2019-09-14T18:30:00Z,HM74A,43.324691358024694
2019-09-14T18:30:00Z,IUMEZ,32.04715789473684
2019-09-14T18:30:00Z,KZ9W9,30.019237288135592
2019-09-14T18:30:00Z,NE7BV,21.09113924050633
2019-09-14T18:30:00Z,P8JA5,39.459593908629444
2019-09-14T18:30:00Z,PJNW1,31.981971830985913
2019-09-14T18:30:00Z,PW0JT,12.11915789473684
2019-09-14T18:30:00Z,S77YN,4.64891304347826
2019-09-14T18:30:00Z,UC74Z,15.639999999999999
2019-09-14T18:30:00Z,VXNN3,27.195
2019-09-14T18:30:00Z,VYH7U,96.26315789473684
2019-09-14T18:30:00Z,YHOPV,11.617073170731707
2019-09-14T18:30:00Z,ZF3ZW,20.44065934065934
2019-09-15T08:00:00Z,3A3IE,36.81666666666667
2019-09-15T08:00:00Z,3S31A,17.154999999999998
2019-09-15T08:00:00Z,7II4T,34.15333333333333
2019-09-15T08:00:00Z,8BOQH,15.04
2019-09-15T08:00:00Z,A2FBI,32.27333333333333
2019-09-15T08:00:00Z,A5WJI,24.205000000000002
2019-09-15T08:00:00Z,B5FKJ,27.573333333333334
2019-09-15T08:00:00Z,C8HH7,9.635
2019-09-15T08:00:00Z,E5P9N,25.066666666666666
2019-09-15T08:00:00Z,FRITQ,24.753333333333334
2019-09-15T08:00:00Z,H96P6,26.006666666666664
2019-09-15T08:00:00Z,HUZ29,21.541666666666668
2019-09-15T08:00:00Z,I677K,47.663529411764706
2019-09-15T08:00:00Z,IUON3,38.22666666666667
2019-09-15T08:00:00Z,PG3MI,36.895
2019-09-15T08:00:00Z,QH45V,11.19047619047619
2019-09-15T08:00:00Z,QWDU8,22.71666666666667
2019-09-15T08:00:00Z,VBLD0,19.035
2019-09-15T08:00:00Z,VDUTN,28.278333333333332
2019-09-15T08:00:00Z,WT52R,10.261666666666667
2019-09-15T08:00:00Z,X5DKW,53.580000000000005
2019-09-15T08:00:00Z,ZP1FZ,14.413333333333334
2019-09-15T08:00:00Z,ZZ8JF,8.616666666666667
2019-09-15T16:00:00Z,1X116,29.727500000000003
2019-09-15T16:00:00Z,90BZ1,23.638956521739132
2019-09-15T16:00:00Z,9Q6TA,33.393499999999996
2019-09-15T16:00:00Z,KW43U,22.465999999999998
2019-09-15T16:00:00Z,VR4WG,53.40766666666667
2019-09-15T16:00:00Z,XJF9O,32.27333333333333
2019-09-15T16:00:00Z,XNLVD,22.705272727272728
2019-09-15T18:30:00Z,1Z2W7,49.96388888888889
2019-09-15T18:30:00Z,6EIL6,27.064285714285717
2019-09-15T18:30:00Z,7334C,33.58404255319149
2019-09-15T18:30:00Z,78V83,18.7
2019-09-15T18:30:00Z,8KNI6,75.80833333333334
2019-09-15T18:30:00Z,90S79,30.8975
2019-09-15T18:30:00Z,A7UCQ,43.096
2019-09-15T18:30:00Z,AZJ0Z,16.287341772151898
2019-09-15T18:30:00Z,C7PGV,25.091428571428573
2019-09-15T18:30:00Z,CPR0W,18.93188888888889
2019-09-15T18:30:00Z,D72OT,46.68524590163935
2019-09-15T18:30:00Z,D7S1G,19.6875
2019-09-15T18:30:00Z,E2AUK,17.042555555555555
2019-09-15T18:30:00Z,GAC6R,66.37362637362638
2019-09-15T18:30:00Z,GJLB2,17.23037037037037
2019-09-15T18:30:00Z,GVQXS,32.488461538461536
2019-09-15T18:30:00Z,HANW9,53.90819672131148
2019-09-15T18:30:00Z,HM74A,52.70294117647059
2019-09-15T18:30:00Z,IUMEZ,34.95358695652174
2019-09-15T18:30:00Z,KZ9W9,36.05144486692016
2019-09-15T18:30:00Z,NE7BV,32.46351351351352
2019-09-15T18:30:00Z,P8JA5,53.516609195402296
2019-09-15T18:30:00Z,PJNW1,42.973623188405796
2019-09-15T18:30:00Z,PW0JT,11.360617283950617
2019-09-15T18:30:00Z,S77YN,4.4223684210526315
2019-09-15T18:30:00Z,SZLMT,59.975675675675674
2019-09-15T18:30:00Z,UC74Z,19.943137254901963
2019-09-15T18:30:00Z,VXNN3,35.74230769230769
2019-09-15T18:30:00Z,VYH7U,99.42903225806452
2019-09-15T18:30:00Z,YHOPV,14.456000000000001
2019-09-15T18:30:00Z,ZF3ZW,21.771052631578947
2019-09-16T08:00:00Z,3A3IE,37.835
2019-09-16T08:00:00Z,3S31A,12.768333333333333
2019-09-16T08:00:00Z,7II4T,29.14
2019-09-16T08:00:00Z,8BOQH,18.8
2019-09-16T08:00:00Z,A2FBI,21.228333333333335
2019-09-16T08:00:00Z,A5WJI,17.23333333333333
2019-09-16T08:00:00Z,B5FKJ,25.66608695652174
2019-09-16T08:00:00Z,C8HH7,6.579999999999999
2019-09-16T08:00:00Z,E5P9N,16.293333333333333
2019-09-16T08:00:00Z,FRITQ,33.839999999999996
2019-09-16T08:00:00Z,H96P6,19.348333333333333
2019-09-16T08:00:00Z,HUZ29,30.393333333333334
2019-09-16T08:00:00Z,I677K,60.55166666666667
2019-09-16T08:00:00Z,IUON3,32.97833333333333
2019-09-16T08:00:00Z,PG3MI,33.68333333333333
2019-09-16T08:00:00Z,QH45V,11.671666666666667
2019-09-16T08:00:00Z,QWDU8,22.325
2019-09-16T08:00:00Z,VBLD0,18.956666666666667
2019-09-16T08:00:00Z,VDUTN,28.435000000000002
2019-09-16T08:00:00Z,WT52R,7.755
2019-09-16T08:00:00Z,X5DKW,57.96666666666667
2019-09-16T08:00:00Z,ZP1FZ,25.849999999999998
2019-09-16T08:00:00Z,ZZ8JF,11.593333333333334
2019-09-16T16:00:00Z,1X116,28.905
2019-09-16T16:00:00Z,90BZ1,24.878666666666664
2019-09-16T16:00:00Z,9Q6TA,41.548
2019-09-16T16:00:00Z,KW43U,21.956833333333336
2019-09-16T16:00:00Z,VR4WG,48.96545454545455
2019-09-16T16:00:00Z,XJF9O,35.884499999999996
2019-09-16T16:00:00Z,XNLVD,22.99083333333333
2019-09-16T18:30:00Z,1Z2W7,50.258658536585365
2019-09-16T18:30:00Z,6EIL6,37.46951219512195
2019-09-16T18:30:00Z,7334C,33.496842105263156
2019-09-16T18:30:00Z,8KNI6,25.57972972972973
2019-09-16T18:30:00Z,90S79,36.22
2019-09-16T18:30:00Z,A7UCQ,42.062000000000005
2019-09-16T18:30:00Z,AZJ0Z,19.17125
2019-09-16T18:30:00Z,C7PGV,32.8
2019-09-16T18:30:00Z,CPR0W,16.229255319148937
2019-09-16T18:30:00Z,D72OT,45.15384615384615
2019-09-16T18:30:00Z,D7S1G,19.02857142857143
2019-09-16T18:30:00Z,E2AUK,19.261397849462366
2019-09-16T18:30:00Z,GAC6R,94.82417582417582
2019-09-16T18:30:00Z,GJLB2,16.015555555555554
2019-09-16T18:30:00Z,GVQXS,29.51411764705882
2019-09-16T18:30:00Z,HANW9,52.728
2019-09-16T18:30:00Z,HM74A,52.55394736842105
2019-09-16T18:30:00Z,IUMEZ,32.79881720430107
2019-09-16T18:30:00Z,KZ9W9,33.121686274509806
2019-09-16T18:30:00Z,NE7BV,36.62027027027027
2019-09-16T18:30:00Z,P8JA5,52.10649214659686
2019-09-16T18:30:00Z,PJNW1,37.96153846153846
2019-09-16T18:30:00Z,PW0JT,9.272409638554217
2019-09-16T18:30:00Z,S77YN,3.6975000000000002
2019-09-16T18:30:00Z,SZLMT,58.175949367088606
2019-09-16T18:30:00Z,UC74Z,26.289130434782606
2019-09-16T18:30:00Z,VXNN3,35.27647058823529
2019-09-16T18:30:00Z,VYH7U,66.10821917808218
2019-09-16T18:30:00Z,YHOPV,15.987951807228916
2019-09-16T18:30:00Z,ZF3ZW,25.554430379746837
2019-09-17T08:00:00Z,3A3IE,29.481818181818184
2019-09-17T08:00:00Z,3S31A,19.15809523809524
2019-09-17T08:00:00Z,7II4T,28.379047619047622
2019-09-17T08:00:00Z,8BOQH,21.808
2019-09-17T08:00:00Z,A2FBI,22.291428571428572
2019-09-17T08:00:00Z,A5WJI,16.83047619047619
2019-09-17T08:00:00Z,B5FKJ,24.534
2019-09-17T08:00:00Z,C8HH7,8.773333333333333
2019-09-17T08:00:00Z,E5P9N,18.35238095238095
2019-09-17T08:00:00Z,FRITQ,38.198181818181816
2019-09-17T08:00:00Z,H96P6,18.262857142857143
2019-09-17T08:00:00Z,HUZ29,26.946666666666665
2019-09-17T08:00:00Z,I677K,59.90363636363636
2019-09-17T08:00:00Z,IUON3,31.601904761904763
2019-09-17T08:00:00Z,JNUQF,35.92888888888889
2019-09-17T08:00:00Z,PG3MI,35.12181818181818
2019-09-17T08:00:00Z,QH45V,15.21904761904762
2019-09-17T08:00:00Z,QJHW4,19.27
2019-09-17T08:00:00Z,QWDU8,19.15809523809524
2019-09-17T08:00:00Z,VBLD0,24.17142857142857
2019-09-17T08:00:00Z,VDUTN,33.66909090909091
2019-09-17T08:00:00Z,WT52R,11.656
2019-09-17T08:00:00Z,X5DKW,54.690909090909095
2019-09-17T08:00:00Z,ZP1FZ,17.994285714285713
2019-09-17T08:00:00Z,ZZ8JF,13.07047619047619
2019-09-17T16:00:00Z,1X116,29.367166666666666
2019-09-17T16:00:00Z,90BZ1,22.151304347826088
2019-09-17T16:00:00Z,9Q6TA,30.416833333333333
2019-09-17T16:00:00Z,KW43U,15.259333333333332
2019-09-17T16:00:00Z,VR4WG,55.95088888888889
2019-09-17T16:00:00Z,XJF9O,31.338782608695652
2019-09-17T16:00:00Z,XNLVD,10.841333333333333
2019-09-17T18:30:00Z,1Z2W7,36.017857142857146
2019-09-17T18:30:00Z,6EIL6,25.478823529411763
2019-09-17T18:30:00Z,7334C,33.41583333333333
2019-09-17T18:30:00Z,78V83,24.076923076923077
2019-09-17T18:30:00Z,8KNI6,11.615384615384615
2019-09-17T18:30:00Z,90S79,36.09743589743589
2019-09-17T18:30:00Z,A7UCQ,28.902659574468085
2019-09-17T18:30:00Z,AZJ0Z,17.246753246753247
2019-09-17T18:30:00Z,C7PGV,27.77536231884058
2019-09-17T18:30:00Z,CPR0W,18.685000000000002
2019-09-17T18:30:00Z,D72OT,37.4734375
2019-09-17T18:30:00Z,D7S1G,18.7203125
2019-09-17T18:30:00Z,E2AUK,20.676477272727272
2019-09-17T18:30:00Z,GAC6R,59.143157894736845
2019-09-17T18:30:00Z,GJLB2,15.013829787234043
2019-09-17T18:30:00Z,GVQXS,20.631034482758622
2019-09-17T18:30:00Z,HANW9,32.698113207547166
2019-09-17T18:30:00Z,HM74A,51.31666666666667
2019-09-17T18:30:00Z,IUMEZ,36.4813829787234
2019-09-17T18:30:00Z,KZ9W9,34.597860696517415
2019-09-17T18:30:00Z,NE7BV,30.357142857142858
2019-09-17T18:30:00Z,P8JA5,59.34585492227979
2019-09-17T18:30:00Z,PJNW1,45.5268
2019-09-17T18:30:00Z,PW0JT,18.960697674418608
2019-09-17T18:30:00Z,S77YN,3.434883720930232
2019-09-17T18:30:00Z,SZLMT,46.16734693877551
2019-09-17T18:30:00Z,UC74Z,15.318072289156628
2019-09-17T18:30:00Z,VXNN3,29.894117647058824
2019-09-17T18:30:00Z,VYH7U,57.18648648648649
2019-09-17T18:30:00Z,YHOPV,10.986666666666666
2019-09-17T18:30:00Z,ZF3ZW,24.844303797468356
2019-09-18T08:00:00Z,3A3IE,30.236666666666665
2019-09-18T08:00:00Z,3S31A,16.763333333333332
2019-09-18T08:00:00Z,7II4T,27.338333333333335
2019-09-18T08:00:00Z,8BOQH,22.13272727272727
2019-09-18T08:00:00Z,A2FBI,21.855
2019-09-18T08:00:00Z,A5WJI,17.468333333333334
2019-09-18T08:00:00Z,B5FKJ,24.031304347826087
2019-09-18T08:00:00Z,C8HH7,7.755
2019-09-18T08:00:00Z,DJN0F,17.9775
2019-09-18T08:00:00Z,E5P9N,17.39
2019-09-18T08:00:00Z,FRITQ,32.74333333333333
2019-09-18T08:00:00Z,H96P6,19.896666666666665
2019-09-18T08:00:00Z,HUZ29,23.421666666666667
2019-09-18T08:00:00Z,I677K,59.455000000000005
2019-09-18T08:00:00Z,IUON3,30.706666666666667
2019-09-18T08:00:00Z,JNUQF,29.845
2019-09-18T08:00:00Z,PG3MI,34.10857142857143
2019-09-18T08:00:00Z,QH45V,16.058333333333334
2019-09-18T08:00:00Z,QJHW4,22.246666666666666
2019-09-18T08:00:00Z,QWDU8,22.873333333333335
2019-09-18T08:00:00Z,VBLD0,20.758333333333333
2019-09-18T08:00:00Z,VDUTN,28.513333333333332
2019-09-18T08:00:00Z,WT52R,10.34
2019-09-18T08:00:00Z,X5DKW,55.538333333333334
2019-09-18T08:00:00Z,ZP1FZ,17.781666666666666
2019-09-18T08:00:00Z,ZZ8JF,9.635
2019-09-18T16:00:00Z,1X116,35.641666666666666
2019-09-18T16:00:00Z,90BZ1,17.320521739130434
2019-09-18T16:00:00Z,9Q6TA,27.596833333333333
2019-09-18T16:00:00Z,KW43U,13.128666666666668
2019-09-18T16:00:00Z,VR4WG,52.05890909090909
2019-09-18T16:00:00Z,XJF9O,30.55
2019-09-18T16:00:00Z,XNLVD,10.399818181818182
2019-09-18T18:30:00Z,1Z2W7,32.95844444444444
2019-09-18T18:30:00Z,6EIL6,18.607792207792208
2019-09-18T18:30:00Z,7334C,33.706842105263156
2019-09-18T18:30:00Z,78V83,20.90759493670886
2019-09-18T18:30:00Z,8KNI6,9.410344827586206
2019-09-18T18:30:00Z,90S79,27.8875
2019-09-18T18:30:00Z,A7UCQ,21.227075471698114
2019-09-18T18:30:00Z,AZJ0Z,13.262025316455697
2019-09-18T18:30:00Z,C7PGV,27.911627906976744
2019-09-18T18:30:00Z,CPR0W,28.97153846153846
2019-09-18T18:30:00Z,D72OT,31.033870967741933
2019-09-18T18:30:00Z,D7S1G,17.692682926829267
2019-09-18T18:30:00Z,E2AUK,16.60197802197802
2019-09-18T18:30:00Z,GAC6R,54.41304347826087
2019-09-18T18:30:00Z,GJLB2,13.32
2019-09-18T18:30:00Z,GVQXS,15.896202531645569
2019-09-18T18:30:00Z,HANW9,30.431578947368422
2019-09-18T18:30:00Z,HM74A,40.62077922077923
2019-09-18T18:30:00Z,IUMEZ,34.48582417582418
2019-09-18T18:30:00Z,KZ9W9,24.53252
2019-09-18T18:30:00Z,NE7BV,24.335714285714285
2019-09-18T18:30:00Z,P8JA5,30.965797872340424
2019-09-18T18:30:00Z,PJNW1,35.947575757575756
2019-09-18T18:30:00Z,PW0JT,22.12111111111111
2019-09-18T18:30:00Z,S77YN,11.78961038961039
2019-09-18T18:30:00Z,SZLMT,52.03333333333333
2019-09-18T18:30:00Z,UC74Z,11.930666666666665
2019-09-18T18:30:00Z,VXNN3,21.264935064935067
2019-09-18T18:30:00Z,VYH7U,52.57105263157895
2019-09-18T18:30:00Z,YHOPV,9.152857142857144
2019-09-18T18:30:00Z,ZF3ZW,17.575
2019-09-19T08:00:00Z,3A3IE,17.755555555555556
2019-09-19T08:00:00Z,3S31A,20.88888888888889
2019-09-19T08:00:00Z,7II4T,27.78222222222222
2019-09-19T08:00:00Z,8BOQH,21.09777777777778
2019-09-19T08:00:00Z,A2FBI,32.37777777777777
2019-09-19T08:00:00Z,A5WJI,13.577777777777778
2019-09-19T08:00:00Z,B5FKJ,28.2
2019-09-19T08:00:00Z,C8HH7,10.444444444444445
2019-09-19T08:00:00Z,DJN0F,22.56
2019-09-19T08:00:00Z,E5P9N,22.56
2019-09-19T08:00:00Z,FRITQ,14.204444444444444
2019-09-19T08:00:00Z,H96P6,17.128888888888888
2019-09-19T08:00:00Z,HUZ29,38.22666666666667
2019-09-19T08:00:00Z,I677K,54.102222222222224
2019-09-19T08:00:00Z,IUON3,31.75111111111111
2019-09-19T08:00:00Z,JNUQF,16.293333333333333
