granule_id,time_start,time_end,product,location,split,us_url,eu_url,as_url,cksum,granule_size
20200622T215946_tropomi_hires_la_0.nc,2020-06-22T21:01:21.000Z,2020-06-22 21:59:46+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200622T215946_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200622T215946_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200622T215946_tropomi_hires_la_0.nc,3538378166,451488130
20200623T214043_tropomi_hires_la_0.nc,2020-06-23T20:42:20.000Z,2020-06-23 21:40:43+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200623T214043_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200623T214043_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200623T214043_tropomi_hires_la_0.nc,1135360205,453476026
20200624T210010_tropomi_hires_la_0.nc,2020-06-24T20:23:16.000Z,2020-06-24 21:00:10+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200624T210010_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200624T210010_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200624T210010_tropomi_hires_la_0.nc,547792566,293984373
20200625T210237_tropomi_hires_la_0.nc,2020-06-25T20:04:14.000Z,2020-06-25 21:02:37+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200625T210237_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200625T210237_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200625T210237_tropomi_hires_la_0.nc,692716883,454784344
20200626T204334_tropomi_hires_la_0.nc,2020-06-26T19:45:10.000Z,2020-06-26 20:43:34+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200626T204334_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200626T204334_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200626T204334_tropomi_hires_la_0.nc,133186127,456901130
20200626T222504_tropomi_hires_la_0.nc,2020-06-26T21:26:40.000Z,2020-06-26 22:25:04+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200626T222504_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200626T222504_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200626T222504_tropomi_hires_la_0.nc,4048557643,449412925
20200627T201824_tropomi_hires_la_0.nc,2020-06-27T19:26:07.000Z,2020-06-27 20:18:24+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200627T201824_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200627T201824_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200627T201824_tropomi_hires_la_0.nc,3926762308,436797078
20200627T220601_tropomi_hires_la_0.nc,2020-06-27T21:07:37.000Z,2020-06-27 22:06:01+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200627T220601_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200627T220601_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200627T220601_tropomi_hires_la_0.nc,3666801115,452220910
20200628T214050_tropomi_hires_la_0.nc,2020-06-28T20:48:34.000Z,2020-06-28 21:40:50+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200628T214050_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200628T214050_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200628T214050_tropomi_hires_la_0.nc,3266418898,432018605
20200629T212754_tropomi_hires_la_0.nc,2020-06-29T20:29:30.000Z,2020-06-29 21:27:54+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200629T212754_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200629T212754_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200629T212754_tropomi_hires_la_0.nc,2176221311,455845631
20200630T210851_tropomi_hires_la_0.nc,2020-06-30T20:10:26.000Z,2020-06-30 21:08:51+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200630T210851_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200630T210851_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200630T210851_tropomi_hires_la_0.nc,4035559732,455534205
20200701T204947_tropomi_hires_la_0.nc,2020-07-01T19:51:23.000Z,2020-07-01 20:49:47+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200701T204947_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200701T204947_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200701T204947_tropomi_hires_la_0.nc,2049964493,455270040
20200702T203043_tropomi_hires_la_0.nc,2020-07-02T19:32:19.000Z,2020-07-02 20:30:43+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200702T203043_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200702T203043_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200702T203043_tropomi_hires_la_0.nc,4046835500,453491285
20200702T221213_tropomi_hires_la_0.nc,2020-07-02T21:13:49.000Z,2020-07-02 22:12:13+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200702T221213_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200702T221213_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200702T221213_tropomi_hires_la_0.nc,2926442140,451632940
20200703T201139_tropomi_hires_la_0.nc,2020-07-03T19:13:15.000Z,2020-07-03 20:11:39+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200703T201139_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200703T201139_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200703T201139_tropomi_hires_la_0.nc,1483134596,455733557
20200703T215309_tropomi_hires_la_0.nc,2020-07-03T20:54:45.000Z,2020-07-03 21:53:09+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200703T215309_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200703T215309_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200703T215309_tropomi_hires_la_0.nc,1732801155,450656616
20200704T213405_tropomi_hires_la_0.nc,2020-07-04T20:35:40.000Z,2020-07-04 21:34:05+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200704T213405_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200704T213405_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200704T213405_tropomi_hires_la_0.nc,3167622929,453466817
20200705T211501_tropomi_hires_la_0.nc,2020-07-05T20:16:37.000Z,2020-07-05 21:15:01+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200705T211501_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200705T211501_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200705T211501_tropomi_hires_la_0.nc,533903960,453694338
20200706T205557_tropomi_hires_la_0.nc,2020-07-06T19:57:34.000Z,2020-07-06 20:55:57+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200706T205557_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200706T205557_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200706T205557_tropomi_hires_la_0.nc,2025296358,453794284
20200707T203652_tropomi_hires_la_0.nc,2020-07-07T19:38:29.000Z,2020-07-07 20:36:52+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200707T203652_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200707T203652_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200707T203652_tropomi_hires_la_0.nc,1890589353,455879061
20200707T221822_tropomi_hires_la_0.nc,2020-07-07T21:19:59.000Z,2020-07-07 22:18:22+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200707T221822_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200707T221822_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200707T221822_tropomi_hires_la_0.nc,1939965272,449311547
20200708T201141_tropomi_hires_la_0.nc,2020-07-08T19:19:24.000Z,2020-07-08 20:11:41+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200708T201141_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200708T201141_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200708T201141_tropomi_hires_la_0.nc,3332667482,434503555
20200708T215918_tropomi_hires_la_0.nc,2020-07-08T21:00:54.000Z,2020-07-08 21:59:18+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200708T215918_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200708T215918_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200708T215918_tropomi_hires_la_0.nc,2377761934,452079925
20200709T214013_tropomi_hires_la_0.nc,2020-07-09T20:41:50.000Z,2020-07-09 21:40:13+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200709T214013_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200709T214013_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200709T214013_tropomi_hires_la_0.nc,151520823,454801870
20200710T212109_tropomi_hires_la_0.nc,2020-07-10T20:22:45.000Z,2020-07-10 21:21:09+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200710T212109_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200710T212109_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200710T212109_tropomi_hires_la_0.nc,4203139270,452038080
20200711T210204_tropomi_hires_la_0.nc,2020-07-11T20:03:40.000Z,2020-07-11 21:02:04+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200711T210204_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200711T210204_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200711T210204_tropomi_hires_la_0.nc,1973691074,456335965
20200712T204259_tropomi_hires_la_0.nc,2020-07-12T19:44:36.000Z,2020-07-12 20:42:59+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200712T204259_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200712T204259_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200712T204259_tropomi_hires_la_0.nc,2522263191,456166450
20200712T222429_tropomi_hires_la_0.nc,2020-07-12T21:26:05.000Z,2020-07-12 22:24:29+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200712T222429_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200712T222429_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200712T222429_tropomi_hires_la_0.nc,1854273646,449703488
20200713T202354_tropomi_hires_la_0.nc,2020-07-13T19:25:30.000Z,2020-07-13 20:23:54+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200713T202354_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200713T202354_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200713T202354_tropomi_hires_la_0.nc,3601452046,458321490
20200713T220524_tropomi_hires_la_0.nc,2020-07-13T21:07:01.000Z,2020-07-13 22:05:24+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200713T220524_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200713T220524_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200713T220524_tropomi_hires_la_0.nc,1256251221,454133781
20200714T214619_tropomi_hires_la_0.nc,2020-07-14T20:47:55.000Z,2020-07-14 21:46:19+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200714T214619_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200714T214619_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200714T214619_tropomi_hires_la_0.nc,790492751,448798041
20200715T212714_tropomi_hires_la_0.nc,2020-07-15T20:28:50.000Z,2020-07-15 21:27:14+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200715T212714_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200715T212714_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200715T212714_tropomi_hires_la_0.nc,1922543680,450269691
20200716T210202_tropomi_hires_la_0.nc,2020-07-16T20:09:45.000Z,2020-07-16 21:02:02+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200716T210202_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200716T210202_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200716T210202_tropomi_hires_la_0.nc,1161732787,430904371
20200717T204904_tropomi_hires_la_0.nc,2020-07-17T19:50:40.000Z,2020-07-17 20:49:04+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200717T204904_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200717T204904_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200717T204904_tropomi_hires_la_0.nc,3471872486,454609651
20200718T202958_tropomi_hires_la_0.nc,2020-07-18T19:31:35.000Z,2020-07-18 20:29:58+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200718T202958_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200718T202958_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200718T202958_tropomi_hires_la_0.nc,4023364763,454831385
20200718T221128_tropomi_hires_la_0.nc,2020-07-18T21:13:05.000Z,2020-07-18 22:11:28+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200718T221128_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200718T221128_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200718T221128_tropomi_hires_la_0.nc,1469335087,449460028
20200719T201053_tropomi_hires_la_0.nc,2020-07-19T19:12:29.000Z,2020-07-19 20:10:53+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200719T201053_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200719T201053_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200719T201053_tropomi_hires_la_0.nc,1364129969,457960582
20200719T215223_tropomi_hires_la_0.nc,2020-07-19T20:53:59.000Z,2020-07-19 21:52:23+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200719T215223_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200719T215223_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200719T215223_tropomi_hires_la_0.nc,3279421627,451863127
20200720T213317_tropomi_hires_la_0.nc,2020-07-20T20:34:54.000Z,2020-07-20 21:33:17+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200720T213317_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200720T213317_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200720T213317_tropomi_hires_la_0.nc,1648454138,454874126
20200721T211412_tropomi_hires_la_0.nc,2020-07-21T20:15:48.000Z,2020-07-21 21:14:12+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200721T211412_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200721T211412_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200721T211412_tropomi_hires_la_0.nc,2184658419,454122151
20200722T205506_tropomi_hires_la_0.nc,2020-07-22T19:56:43.000Z,2020-07-22 20:55:06+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200722T205506_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200722T205506_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200722T205506_tropomi_hires_la_0.nc,3218955667,456841635
20200723T203600_tropomi_hires_la_0.nc,2020-07-23T19:37:37.000Z,2020-07-23 20:36:00+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200723T203600_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200723T203600_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200723T203600_tropomi_hires_la_0.nc,652883330,458970988
20200723T221730_tropomi_hires_la_0.nc,2020-07-23T21:19:06.000Z,2020-07-23 22:17:30+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200723T221730_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200723T221730_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200723T221730_tropomi_hires_la_0.nc,2462478784,453893765
20200724T201654_tropomi_hires_la_0.nc,2020-07-24T19:18:31.000Z,2020-07-24 20:16:54+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200724T201654_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200724T201654_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200724T201654_tropomi_hires_la_0.nc,3592649738,460282213
20200724T215824_tropomi_hires_la_0.nc,2020-07-24T21:00:00.000Z,2020-07-24 21:58:24+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200724T215824_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200724T215824_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200724T215824_tropomi_hires_la_0.nc,920774955,454689238
20200725T213918_tropomi_hires_la_0.nc,2020-07-25T20:40:54.000Z,2020-07-25 21:39:18+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200725T213918_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200725T213918_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200725T213918_tropomi_hires_la_0.nc,2120993249,452851622
20200726T212012_tropomi_hires_la_0.nc,2020-07-26T20:21:48.000Z,2020-07-26 21:20:12+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200726T212012_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200726T212012_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200726T212012_tropomi_hires_la_0.nc,3546182840,454637800
20200727T210106_tropomi_hires_la_0.nc,2020-07-27T20:02:41.000Z,2020-07-27 21:01:06+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200727T210106_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200727T210106_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200727T210106_tropomi_hires_la_0.nc,1031467596,454260167
20200728T204200_tropomi_hires_la_0.nc,2020-07-28T19:43:36.000Z,2020-07-28 20:42:00+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200728T204200_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200728T204200_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200728T204200_tropomi_hires_la_0.nc,261642998,456645461
20200728T222329_tropomi_hires_la_0.nc,2020-07-28T21:25:05.000Z,2020-07-28 22:23:29+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200728T222329_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200728T222329_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200728T222329_tropomi_hires_la_0.nc,1299732417,450968353
20200729T202253_tropomi_hires_la_0.nc,2020-07-29T19:24:30.000Z,2020-07-29 20:22:53+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200729T202253_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200729T202253_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200729T202253_tropomi_hires_la_0.nc,3914340895,456698528
20200729T220423_tropomi_hires_la_0.nc,2020-07-29T21:06:00.000Z,2020-07-29 22:04:23+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200729T220423_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200729T220423_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200729T220423_tropomi_hires_la_0.nc,2286929974,452905100
20200730T214517_tropomi_hires_la_0.nc,2020-07-30T20:46:53.000Z,2020-07-30 21:45:17+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200730T214517_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200730T214517_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200730T214517_tropomi_hires_la_0.nc,859275202,454930728
20200731T212610_tropomi_hires_la_0.nc,2020-07-31T20:27:46.000Z,2020-07-31 21:26:10+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200731T212610_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200731T212610_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200731T212610_tropomi_hires_la_0.nc,1932969762,452386088
20200801T210704_tropomi_hires_la_0.nc,2020-08-01T20:08:40.000Z,2020-08-01 21:07:04+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200801T210704_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200801T210704_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200801T210704_tropomi_hires_la_0.nc,4293114440,453405252
20200802T204757_tropomi_hires_la_0.nc,2020-08-02T19:49:34.000Z,2020-08-02 20:47:57+00:00,tropomi_hires,la,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2020/20200802T204757_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2020/20200802T204757_tropomi_hires_la_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2020/20200802T204757_tropomi_hires_la_0.nc,662913847,454287122
